for S =1 :
y, x, f(x)
27.8857,26.6205,1.01
27.8958,26.6305,1.01
27.9059,26.6405,1.01
27.916,26.6505,1.01
27.9261,26.6605,1.01
27.9362,26.6705,1.01
27.9463,26.6805,1.01
27.9564,26.6905,1.01
27.9665,26.7005,1.01
27.9766,26.7105,1.01
27.9867,26.7205,1.01
27.9968,26.7305,1.01
28.0069,26.7405,1.01
28.017,26.7505,1.01
28.0271,26.7605,1.01
28.0372,26.7705,1.01
28.0473,26.7805,1.01
28.0574,26.7905,1.01
28.0675,26.8005,1.01
28.0776,26.8105,1.01
28.0877,26.8205,1.01
28.0978,26.8305,1.01
28.1079,26.8405,1.01
28.118,26.8505,1.01
28.1281,26.8605,1.01
28.1382,26.8705,1.01
28.1483,26.8805,1.01
28.1584,26.8905,1.01
28.1685,26.9005,1.01
28.1786,26.9105,1.01
28.1887,26.9205,1.01
28.1988,26.9305,1.01
28.2089,26.9405,1.01
28.219,26.9505,1.01
28.2291,26.9605,1.01
28.2392,26.9705,1.01
28.2493,26.9805,1.01
28.2594,26.9905,1.01
28.2695,27.0005,1.01
28.2796,27.0105,1.01
28.2897,27.0205,1.01
28.2998,27.0305,1.01
28.3099,27.0405,1.01
28.32,27.0505,1.01
28.3301,27.0605,1.01
28.3402,27.0705,1.01
28.3503,27.0805,1.01
28.3604,27.0905,1.01
28.3705,27.1005,1.01
28.3806,27.1105,1.01
28.3907,27.1205,1.01
28.4008,27.1305,1.01
28.4109,27.1405,1.01
28.421,27.1505,1.01
28.4311,27.1605,1.01
28.4412,27.1705,1.01
28.4513,27.1805,1.01
28.4614,27.1905,1.01
28.4715,27.2005,1.01
28.4816,27.2105,1.01
28.4917,27.2205,1.01
28.5018,27.2305,1.01
28.5119,27.2405,1.01
28.522,27.2505,1.01
28.5321,27.2605,1.01
28.5422,27.2705,1.01
28.5523,27.2805,1.01
28.5624,27.2905,1.01
28.5725,27.3005,1.01
28.5826,27.3105,1.01
28.5927,27.3205,1.01
28.6028,27.3305,1.01
28.6129,27.3405,1.01
28.623,27.3505,1.01
28.6331,27.3605,1.01
28.6432,27.3705,1.01
28.6533,27.3805,1.01
28.6634,27.3905,1.01
28.6735,27.4005,1.01
28.6836,27.4105,1.01
28.6937,27.4205,1.01
28.7038,27.4305,1.01
28.7139,27.4405,1.01
28.724,27.4505,1.01
28.7341,27.4605,1.01
28.7442,27.4705,1.01
28.7543,27.4805,1.01
28.7644,27.4905,1.01
28.7745,27.5005,1.01
28.7846,27.5105,1.01
28.7947,27.5205,1.01
28.8048,27.5305,1.01
28.8149,27.5405,1.01
28.825,27.5505,1.01
28.8351,27.5605,1.01
28.8452,27.5705,1.01
28.8553,27.5805,1.01
28.8654,27.5905,1.01
28.8755,27.6005,1.01
28.8856,27.6105,1.01
28.8957,27.6205,1.01
28.9058,27.6305,1.01
28.9159,27.6405,1.01
28.926,27.6505,1.01
28.9361,27.6605,1.01
28.9462,27.6705,1.01
28.9563,27.6805,1.01
28.9664,27.6905,1.01
28.9765,27.7005,1.01
28.9866,27.7105,1.01
28.9967,27.7205,1.01
29.0068,27.7305,1.01
29.0169,27.7405,1.01
29.027,27.7505,1.01
29.0371,27.7605,1.01
29.0472,27.7705,1.01
29.0573,27.7805,1.01
29.0674,27.7905,1.01
29.0775,27.8005,1.01
29.0876,27.8105,1.01
29.0977,27.8205,1.01
29.1078,27.8305,1.01
29.1179,27.8405,1.01
29.128,27.8505,1.01
29.1381,27.8605,1.01
29.1482,27.8705,1.01
29.1583,27.8805,1.01
29.1684,27.8905,1.01
29.1785,27.9005,1.01
29.1886,27.9105,1.01
29.1987,27.9205,1.01
29.2088,27.9305,1.01
29.2189,27.9405,1.01
29.229,27.9505,1.01
29.2391,27.9605,1.01
29.2492,27.9705,1.01
29.2593,27.9805,1.01
29.2694,27.9905,1.01
29.2794,28.0005,1.01
29.2895,28.0105,1.01
29.2996,28.0205,1.01
29.3097,28.0305,1.01
29.3198,28.0405,1.01
29.3299,28.0505,1.01
29.34,28.0605,1.01
29.3501,28.0705,1.01
29.3602,28.0805,1.01
29.3703,28.0905,1.01
29.3804,28.1005,1.01
29.3905,28.1105,1.01
29.4006,28.1205,1.01
29.4107,28.1305,1.01
29.4208,28.1405,1.01
29.4309,28.1505,1.01
29.441,28.1605,1.01
29.4511,28.1705,1.01
29.4612,28.1805,1.01
29.4713,28.1905,1.01
29.4814,28.2006,1.01
29.4915,28.2106,1.01
29.5016,28.2206,1.01
29.5117,28.2306,1.01
29.5218,28.2406,1.01
29.5319,28.2506,1.01
29.542,28.2606,1.01
29.5521,28.2706,1.01
29.5622,28.2806,1.01
29.5723,28.2906,1.01
29.5824,28.3006,1.01
29.5925,28.3106,1.01
29.6026,28.3206,1.01
29.6127,28.3306,1.01
29.6228,28.3406,1.01
29.6329,28.3506,1.01
29.643,28.3606,1.01
29.6531,28.3706,1.01
29.6632,28.3806,1.01
29.6733,28.3906,1.01
29.6834,28.4006,1.01
29.6935,28.4106,1.01
29.7036,28.4206,1.01
29.7137,28.4306,1.01
29.7238,28.4406,1.01
29.7339,28.4506,1.01
29.744,28.4606,1.01
29.7541,28.4706,1.01
29.7642,28.4806,1.01
29.7743,28.4906,1.01
29.7844,28.5006,1.01
29.7945,28.5106,1.01
29.8046,28.5206,1.01
29.8147,28.5306,1.01
29.8248,28.5406,1.01
29.8349,28.5506,1.01
29.845,28.5606,1.01
29.8551,28.5706,1.01
29.8652,28.5806,1.01
29.8753,28.5906,1.01
29.8854,28.6006,1.01
29.8955,28.6106,1.01
29.9056,28.6206,1.01
29.9157,28.6306,1.01
29.9258,28.6406,1.01
29.9359,28.6506,1.01
29.946,28.6606,1.01
29.9561,28.6706,1.01
29.9662,28.6806,1.01
29.9763,28.6906,1.01
29.9864,28.7006,1.01
29.9965,28.7106,1.01
30.0066,28.7206,1.01
30.0167,28.7306,1.01
30.0268,28.7406,1.01
30.0369,28.7506,1.01
30.047,28.7606,1.01
30.0571,28.7706,1.01
30.0672,28.7806,1.01
30.0773,28.7906,1.01
30.0874,28.8006,1.01
30.0975,28.8106,1.01
30.1076,28.8206,1.01
30.1177,28.8306,1.01
30.1278,28.8406,1.01
30.1379,28.8506,1.01
30.148,28.8606,1.01
30.1581,28.8706,1.01
30.1682,28.8806,1.01
30.1783,28.8906,1.01
30.1884,28.9006,1.01
30.1985,28.9106,1.01
30.2086,28.9206,1.01
30.2187,28.9306,1.01
30.2288,28.9406,1.01
30.2389,28.9506,1.01
30.249,28.9606,1.01
30.2591,28.9706,1.01
30.2692,28.9806,1.01
30.2793,28.9906,1.01
30.2894,29.0006,1.01
30.2995,29.0106,1.01
30.3096,29.0206,1.01
30.3197,29.0306,1.01
30.3298,29.0406,1.01
30.3399,29.0506,1.01
30.35,29.0606,1.01
30.3601,29.0706,1.01
30.3702,29.0806,1.01
30.3803,29.0906,1.01
30.3904,29.1006,1.01
30.4005,29.1106,1.01
30.4106,29.1206,1.01
30.4207,29.1306,1.01
30.4308,29.1406,1.01
30.4409,29.1506,1.01
30.451,29.1606,1.01
30.4611,29.1706,1.01
30.4712,29.1806,1.01
30.4813,29.1906,1.01
30.4914,29.2006,1.01
30.5015,29.2106,1.01
30.5116,29.2206,1.01
30.5217,29.2306,1.01
30.5318,29.2406,1.01
30.5419,29.2506,1.01
30.552,29.2606,1.01
30.5621,29.2706,1.01
30.5722,29.2806,1.01
30.5823,29.2906,1.01
30.5924,29.3006,1.01
30.6025,29.3106,1.01
30.6126,29.3206,1.01
30.6227,29.3306,1.01
30.6328,29.3406,1.01
30.6429,29.3506,1.01
30.653,29.3606,1.01
30.6631,29.3706,1.01
30.6732,29.3806,1.01
30.6833,29.3906,1.01
30.6934,29.4006,1.01
30.7035,29.4106,1.01
30.7136,29.4206,1.01
30.7237,29.4306,1.01
30.7338,29.4406,1.01
30.7439,29.4506,1.01
30.754,29.4606,1.01
30.7641,29.4706,1.01
30.7742,29.4806,1.01
30.7843,29.4906,1.01
30.7944,29.5006,1.01
30.8045,29.5106,1.01
30.8146,29.5206,1.01
30.8247,29.5306,1.01
30.8348,29.5406,1.01
30.8449,29.5506,1.01
30.855,29.5606,1.01
30.8651,29.5706,1.01
30.8752,29.5806,1.01
30.8853,29.5906,1.01
30.8954,29.6006,1.01
30.9055,29.6106,1.01
30.9156,29.6206,1.01
30.9257,29.6306,1.01
30.9358,29.6406,1.01
30.9459,29.6506,1.01
30.956,29.6606,1.01
30.9661,29.6706,1.01
30.9762,29.6806,1.01
30.9862,29.6906,1.01
30.9963,29.7006,1.01
31.0064,29.7106,1.01
31.0165,29.7206,1.01
31.0266,29.7306,1.01
31.0367,29.7406,1.01
31.0468,29.7506,1.01
31.0569,29.7606,1.01
31.067,29.7706,1.01
31.0771,29.7806,1.01
31.0872,29.7906,1.01
31.0973,29.8006,1.01
31.1074,29.8106,1.01
31.1175,29.8206,1.01
31.1276,29.8306,1.01
31.1377,29.8406,1.01
31.1478,29.8506,1.01
31.1579,29.8606,1.01
31.168,29.8706,1.01
31.1781,29.8806,1.01
31.1882,29.8906,1.01
31.1983,29.9006,1.01
31.2084,29.9106,1.01
31.2185,29.9206,1.01
31.2286,29.9306,1.01
31.2387,29.9406,1.01
31.2488,29.9506,1.01
31.2589,29.9606,1.01
31.269,29.9706,1.01
31.2791,29.9806,1.01
31.2892,29.9906,1.01
31.2993,30.0006,1.01
31.3094,30.0106,1.01
31.3195,30.0206,1.01
31.3296,30.0306,1.01
31.3397,30.0406,1.01
31.3498,30.0506,1.01
31.3599,30.0606,1.01
31.37,30.0706,1.01
31.3801,30.0806,1.01
31.3902,30.0906,1.01
31.4003,30.1006,1.01
31.4104,30.1106,1.01
31.4205,30.1206,1.01
31.4306,30.1306,1.01
31.4407,30.1406,1.01
31.4508,30.1506,1.01
31.4609,30.1606,1.01
31.471,30.1706,1.01
31.4811,30.1806,1.01
31.4912,30.1906,1.01
31.5013,30.2006,1.01
31.5114,30.2106,1.01
31.5215,30.2206,1.01
31.5316,30.2306,1.01
31.5417,30.2406,1.01
31.5518,30.2506,1.01
31.5619,30.2606,1.01
31.572,30.2706,1.01
31.5821,30.2806,1.01
31.5922,30.2906,1.01
31.6023,30.3006,1.01
31.6124,30.3106,1.01
31.6225,30.3206,1.01
31.6326,30.3306,1.01
31.6427,30.3406,1.01
31.6528,30.3506,1.01
31.6629,30.3606,1.01
31.673,30.3706,1.01
31.6831,30.3806,1.01
31.6932,30.3906,1.01
31.7033,30.4006,1.01
31.7134,30.4106,1.01
31.7235,30.4206,1.01
31.7336,30.4306,1.01
31.7437,30.4406,1.01
31.7538,30.4506,1.01
31.7639,30.4606,1.01
31.774,30.4706,1.01
31.7841,30.4806,1.01
31.7942,30.4906,1.01
31.8043,30.5006,1.01
31.8144,30.5106,1.01
31.8245,30.5206,1.01
31.8346,30.5306,1.01
31.8447,30.5406,1.01
31.8548,30.5506,1.01
31.8649,30.5606,1.01
31.875,30.5706,1.01
31.8851,30.5806,1.01
31.8952,30.5906,1.01
31.9053,30.6006,1.01
31.9154,30.6106,1.01
31.9255,30.6206,1.01
31.9356,30.6306,1.01
31.9457,30.6406,1.01
31.9558,30.6506,1.01
31.9659,30.6606,1.01
31.976,30.6706,1.01
31.9861,30.6806,1.01
31.9962,30.6906,1.01
32.0063,30.7006,1.01
32.0164,30.7106,1.01
32.0265,30.7206,1.01
32.0366,30.7306,1.01
32.0467,30.7406,1.01
32.0568,30.7506,1.01
32.0669,30.7606,1.01
32.077,30.7706,1.01
32.0871,30.7806,1.01
32.0972,30.7906,1.01
32.1073,30.8006,1.01
32.1174,30.8106,1.01
32.1275,30.8206,1.01
32.1376,30.8306,1.01
32.1477,30.8406,1.01
32.1578,30.8506,1.01
32.1679,30.8606,1.01
32.178,30.8706,1.01
32.1881,30.8806,1.01
32.1982,30.8906,1.01
32.2083,30.9006,1.01
32.2184,30.9106,1.01
32.2285,30.9206,1.01
32.2386,30.9306,1.01
32.2487,30.9406,1.01
32.2588,30.9506,1.01
32.2689,30.9606,1.01
32.279,30.9706,1.01
32.2891,30.9806,1.01
32.2992,30.9906,1.01
32.3093,31.0006,1.01
32.3194,31.0106,1.01
32.3295,31.0206,1.01
32.3396,31.0306,1.01
32.3497,31.0406,1.01
32.3598,31.0506,1.01
32.3699,31.0606,1.01
32.38,31.0706,1.01
32.3901,31.0806,1.01
32.4002,31.0906,1.01
32.4103,31.1006,1.01
32.4204,31.1106,1.01
32.4305,31.1206,1.01
32.4406,31.1306,1.01
32.4507,31.1406,1.01
32.4608,31.1506,1.01
32.471,31.1606,1.01
32.4811,31.1706,1.01
32.4912,31.1806,1.01
32.5013,31.1906,1.01
32.5114,31.2006,1.01
32.5215,31.2106,1.01
32.5316,31.2206,1.01
32.5417,31.2306,1.01
32.5518,31.2406,1.01
32.5619,31.2506,1.01
32.572,31.2606,1.01
32.5821,31.2706,1.01
32.5922,31.2806,1.01
32.6023,31.2906,1.01
32.6124,31.3006,1.01
32.6225,31.3106,1.01
32.6326,31.3206,1.01
32.6427,31.3306,1.01
32.6528,31.3406,1.01
32.6629,31.3506,1.01
32.673,31.3606,1.01
32.6831,31.3706,1.01
32.6932,31.3806,1.01
32.7033,31.3906,1.01
32.7134,31.4006,1.01
32.7235,31.4106,1.01
32.7336,31.4206,1.01
32.7437,31.4306,1.01
32.7538,31.4406,1.01
32.7639,31.4506,1.01
32.774,31.4606,1.01
32.7841,31.4706,1.01
32.7942,31.4806,1.01
32.8043,31.4906,1.01
32.8144,31.5006,1.01
32.8245,31.5106,1.01
32.8346,31.5206,1.01
32.8447,31.5306,1.01
32.8548,31.5406,1.01
32.8649,31.5506,1.01
32.875,31.5606,1.01
32.8851,31.5706,1.01
32.8952,31.5806,1.01
32.9053,31.5906,1.01
32.9154,31.6006,1.01
32.9255,31.6106,1.01
32.9356,31.6206,1.01
32.9457,31.6306,1.01
32.9558,31.6406,1.01
32.9659,31.6506,1.01
32.976,31.6606,1.01
32.9861,31.6706,1.01
32.9962,31.6806,1.01
33.0063,31.6906,1.01
33.0164,31.7006,1.01
33.0265,31.7106,1.01
33.0366,31.7206,1.01
33.0467,31.7306,1.01
33.0568,31.7406,1.01
33.0669,31.7506,1.01
33.077,31.7606,1.01
33.0871,31.7706,1.01
33.0972,31.7806,1.01
33.1073,31.7906,1.01
33.1174,31.8006,1.01
33.1275,31.8106,1.01
33.1376,31.8206,1.01
33.1477,31.8306,1.01
33.1578,31.8406,1.01
33.1679,31.8506,1.01
33.178,31.8606,1.01
33.1881,31.8706,1.01
33.1982,31.8806,1.01
33.2083,31.8906,1.01
33.2184,31.9006,1.01
33.2285,31.9106,1.01
33.2387,31.9206,1.01
33.2488,31.9306,1.01
33.2589,31.9406,1.01
33.269,31.9506,1.01
33.2791,31.9606,1.01
33.2892,31.9706,1.01
33.2993,31.9806,1.01
33.3094,31.9906,1.01
33.3195,32.0006,1.01
33.3296,32.0106,1.01
33.3397,32.0206,1.01
33.3498,32.0306,1.01
33.3599,32.0406,1.01
33.37,32.0506,1.01
33.3801,32.0606,1.01
33.3902,32.0706,1.01
33.4003,32.0806,1.01
33.4104,32.0906,1.01
33.4205,32.1006,1.01
33.4306,32.1106,1.01
33.4407,32.1206,1.01
33.4508,32.1306,1.01
33.4609,32.1406,1.01
33.471,32.1506,1.01
33.4811,32.1606,1.01
33.4912,32.1706,1.01
33.5013,32.1806,1.01
33.5114,32.1906,1.01
33.5215,32.2006,1.01
33.5316,32.2106,1.01
33.5417,32.2206,1.01
33.5518,32.2306,1.01
33.5619,32.2406,1.01
33.572,32.2506,1.01
33.5821,32.2606,1.01
33.5922,32.2706,1.01
33.6023,32.2806,1.01
33.6124,32.2906,1.01
33.6225,32.3006,1.01
33.6326,32.3106,1.01
33.6427,32.3206,1.01
33.6528,32.3306,1.01
33.6629,32.3406,1.01
33.673,32.3506,1.01
33.6831,32.3606,1.01
33.6932,32.3706,1.01
33.7033,32.3806,1.01
33.7134,32.3906,1.01
33.7235,32.4006,1.01
33.7336,32.4106,1.01
33.7437,32.4206,1.01
33.7538,32.4306,1.01
33.7639,32.4406,1.01
33.774,32.4506,1.01
33.7841,32.4606,1.01
33.7942,32.4706,1.01
33.8043,32.4806,1.01
33.8144,32.4906,1.01
33.8245,32.5006,1.01
33.8346,32.5106,1.01
33.8447,32.5205,1.01
33.8548,32.5305,1.01
33.8649,32.5405,1.01
33.875,32.5505,1.01
33.8851,32.5605,1.01
33.8952,32.5705,1.01
33.9053,32.5805,1.01
33.9154,32.5905,1.01
33.9255,32.6005,1.01
33.9356,32.6105,1.01
33.9457,32.6205,1.01
33.9558,32.6305,1.01
33.9659,32.6405,1.01
33.976,32.6505,1.01
33.9861,32.6605,1.01
33.9963,32.6705,1.01
34.0064,32.6805,1.01
34.0165,32.6905,1.01
34.0266,32.7005,1.01
34.0367,32.7105,1.01
34.0468,32.7205,1.01
34.0569,32.7305,1.01
34.067,32.7405,1.01
34.0771,32.7505,1.01
34.0872,32.7605,1.01
34.0973,32.7705,1.01
34.1074,32.7805,1.01
34.1175,32.7905,1.01
34.1276,32.8005,1.01
34.1377,32.8105,1.01
34.1478,32.8205,1.01
34.1579,32.8305,1.01
34.168,32.8405,1.01
34.1781,32.8505,1.01
34.1882,32.8605,1.01
34.1983,32.8705,1.01
34.2084,32.8805,1.01
34.2185,32.8905,1.01
34.2286,32.9005,1.01
34.2387,32.9105,1.01
34.2488,32.9205,1.01
34.2589,32.9305,1.01
34.269,32.9405,1.01
34.2791,32.9505,1.01
34.2892,32.9605,1.01
34.2993,32.9705,1.01
34.3094,32.9805,1.01
34.3195,32.9905,1.01
34.3296,33.0005,1.01
34.3397,33.0105,1.01
34.3498,33.0205,1.01
34.3599,33.0305,1.01
34.37,33.0405,1.01
34.3801,33.0505,1.01
34.3902,33.0605,1.01
34.4003,33.0705,1.01
34.4104,33.0805,1.01
34.4205,33.0905,1.01
34.4306,33.1005,1.01
34.4407,33.1105,1.01
34.4508,33.1204,1.01
34.4609,33.1304,1.01
34.471,33.1404,1.01
34.4811,33.1504,1.01
34.4912,33.1604,1.01
34.5013,33.1704,1.01
34.5114,33.1804,1.01
34.5215,33.1904,1.01
34.5316,33.2004,1.01
34.5417,33.2104,1.01
34.5518,33.2204,1.01
34.5619,33.2304,1.01
34.572,33.2404,1.01
34.5821,33.2504,1.01
34.5922,33.2604,1.01
34.6023,33.2704,1.01
34.6124,33.2804,1.01
34.6225,33.2904,1.01
34.6326,33.3004,1.01
34.6427,33.3104,1.01
34.6528,33.3204,1.01
34.6629,33.3304,1.01
34.673,33.3404,1.01
34.6831,33.3504,1.01
34.6932,33.3604,1.01
34.7033,33.3704,1.01
34.7134,33.3804,1.01
34.7235,33.3904,1.01
34.7336,33.4004,1.01
34.7437,33.4104,1.01
34.7538,33.4204,1.01
34.764,33.4304,1.01
34.7741,33.4404,1.01
34.7842,33.4504,1.01
34.7943,33.4604,1.01
34.8044,33.4704,1.01
34.8145,33.4804,1.01
34.8246,33.4904,1.01
34.8347,33.5004,1.01
34.8448,33.5104,1.01
34.8549,33.5204,1.01
34.865,33.5304,1.01
34.8751,33.5404,1.01
34.8852,33.5504,1.01
34.8953,33.5604,1.01
34.9054,33.5704,1.01
34.9155,33.5804,1.01
34.9256,33.5904,1.01
34.9357,33.6004,1.01
34.9458,33.6104,1.01
34.9559,33.6204,1.01
34.966,33.6304,1.01
34.9761,33.6404,1.01
34.9862,33.6504,1.01
34.9963,33.6604,1.01
35.0064,33.6704,1.01
35.0165,33.6804,1.01
35.0266,33.6904,1.01
35.0367,33.7004,1.01
35.0468,33.7104,1.01
35.0569,33.7203,1.01
35.067,33.7303,1.01
35.0771,33.7403,1.01
35.0872,33.7503,1.01
35.0973,33.7603,1.01
35.1074,33.7703,1.01
35.1175,33.7803,1.01
35.1276,33.7903,1.01
35.1377,33.8003,1.01
35.1478,33.8103,1.01
35.1579,33.8203,1.01
35.168,33.8303,1.01
35.1781,33.8403,1.01
35.1882,33.8503,1.01
35.1983,33.8603,1.01
35.2084,33.8703,1.01
35.2185,33.8803,1.01
35.2286,33.8903,1.01
35.2387,33.9003,1.01
35.2488,33.9103,1.01
35.2589,33.9203,1.01
35.269,33.9303,1.01
35.2791,33.9403,1.01
35.2892,33.9503,1.01
35.2993,33.9603,1.01
35.3094,33.9703,1.01
35.3195,33.9803,1.01
35.3296,33.9903,1.01
35.3397,34.0003,1.01
35.3498,34.0103,1.01
35.3599,34.0203,1.01
35.37,34.0303,1.01
35.3801,34.0403,1.01
35.3902,34.0503,1.01
35.4003,34.0603,1.01
35.4104,34.0703,1.01
35.4205,34.0803,1.01
35.4306,34.0903,1.01
35.4407,34.1003,1.01
35.4508,34.1103,1.01
35.4609,34.1203,1.01
35.471,34.1303,1.01
35.4811,34.1403,1.01
35.4912,34.1503,1.01
35.5013,34.1603,1.01
35.5114,34.1703,1.01
35.5215,34.1803,1.01
35.5317,34.1903,1.01
35.5418,34.2003,1.01
35.5519,34.2103,1.01
35.562,34.2203,1.01
35.5721,34.2303,1.01
35.5822,34.2403,1.01
35.5923,34.2503,1.01
35.6024,34.2603,1.01
35.6125,34.2703,1.01
35.6226,34.2803,1.01
35.6327,34.2903,1.01
35.6428,34.3003,1.01
35.6529,34.3102,1.01
35.663,34.3202,1.01
35.6731,34.3302,1.01
35.6832,34.3402,1.01
35.6933,34.3502,1.01
35.7034,34.3602,1.01
35.7135,34.3702,1.01
35.7236,34.3802,1.01
35.7337,34.3902,1.01
35.7438,34.4002,1.01
35.7539,34.4102,1.01
35.764,34.4202,1.01
35.7741,34.4302,1.01
35.7842,34.4402,1.01
35.7943,34.4502,1.01
35.8044,34.4602,1.01
35.8145,34.4702,1.01
35.8246,34.4802,1.01
35.8347,34.4902,1.01
35.8448,34.5002,1.01
35.8549,34.5102,1.01
35.865,34.5202,1.01
35.8751,34.5302,1.01
35.8852,34.5402,1.01
35.8953,34.5502,1.01
35.9054,34.5602,1.01
35.9155,34.5702,1.01
35.9256,34.5802,1.01
35.9357,34.5902,1.01
35.9458,34.6002,1.01
35.9559,34.6102,1.01
35.966,34.6202,1.01
35.9761,34.6302,1.01
35.9862,34.6402,1.01
35.9963,34.6502,1.01
36.0064,34.6602,1.01
36.0165,34.6702,1.01
36.0266,34.6802,1.01
36.0367,34.6902,1.01
36.0468,34.7002,1.01
36.0569,34.7102,1.01
36.067,34.7202,1.01
36.0771,34.7302,1.01
36.0872,34.7402,1.01
36.0973,34.7502,1.01
36.1074,34.7602,1.01
36.1175,34.7702,1.01
36.1276,34.7802,1.01
36.1377,34.7902,1.01
36.1478,34.8002,1.01
36.1579,34.8102,1.01
36.168,34.8202,1.01
36.1781,34.8302,1.01
36.1882,34.8402,1.01
36.1983,34.8502,1.01
36.2084,34.8602,1.01
36.2185,34.8702,1.01
36.2286,34.8802,1.01
36.2387,34.8902,1.01
36.2488,34.9002,1.01
36.2589,34.9101,1.01
36.269,34.9201,1.01
36.2791,34.9301,1.01
36.2892,34.9401,1.01
36.2994,34.9501,1.01
36.3095,34.9601,1.01
36.3196,34.9701,1.01
36.3297,34.9801,1.01
36.3398,34.9901,1.01
36.3499,35.0001,1.01
36.36,35.0101,1.01
36.3701,35.0201,1.01
36.3802,35.0301,1.01
36.3903,35.0401,1.01
36.4004,35.0501,1.01
36.4105,35.0601,1.01
36.4206,35.0701,1.01
36.4307,35.0801,1.01
36.4408,35.0901,1.01
36.4509,35.1001,1.01
36.461,35.1101,1.01
36.4711,35.1201,1.01
36.4812,35.1301,1.01
36.4913,35.1401,1.01
36.5014,35.1501,1.01
36.5115,35.1601,1.01
36.5216,35.1701,1.01
36.5317,35.1801,1.01
36.5418,35.1901,1.01
36.5519,35.2001,1.01
36.562,35.2101,1.01
36.5721,35.2201,1.01
36.5822,35.2301,1.01
36.5923,35.2401,1.01
36.6024,35.2501,1.01
36.6125,35.2601,1.01
36.6226,35.2701,1.01
36.6327,35.2801,1.01
36.6428,35.2901,1.01
36.6529,35.3001,1.01
36.663,35.3101,1.01
36.6731,35.3201,1.01
36.6832,35.3301,1.01
36.6933,35.3401,1.01
36.7034,35.3501,1.01
36.7135,35.3601,1.01
36.7236,35.3701,1.01
36.7337,35.3801,1.01
36.7438,35.3901,1.01
36.7539,35.4001,1.01
36.764,35.4101,1.01
36.7741,35.4201,1.01
36.7842,35.4301,1.01
36.7943,35.4401,1.01
36.8044,35.4501,1.01
36.8145,35.4601,1.01
36.8246,35.4701,1.01
36.8347,35.4801,1.01
36.8448,35.4901,1.01
36.8549,35.5,1.01
36.865,35.51,1.01
36.8751,35.52,1.01
36.8852,35.53,1.01
36.8953,35.54,1.01
36.9054,35.55,1.01
36.9155,35.56,1.01
36.9256,35.57,1.01
36.9357,35.58,1.01
36.9458,35.59,1.01
36.9559,35.6,1.01
36.966,35.61,1.01
36.9761,35.62,1.01
36.9862,35.63,1.01
36.9963,35.64,1.01
37.0064,35.65,1.01
37.0165,35.66,1.01
37.0266,35.67,1.01
37.0367,35.68,1.01
37.0468,35.69,1.01
37.0569,35.7,1.01
37.0671,35.71,1.01
37.0772,35.72,1.01
37.0873,35.73,1.01
37.0974,35.74,1.01
37.1075,35.75,1.01
37.1176,35.76,1.01
37.1277,35.77,1.01
37.1378,35.78,1.01
37.1479,35.79,1.01
37.158,35.8,1.01
37.1681,35.81,1.01
37.1782,35.82,1.01
37.1883,35.83,1.01
37.1984,35.84,1.01
37.2085,35.85,1.01
37.2186,35.86,1.01
37.2287,35.87,1.01
37.2388,35.88,1.01
37.2489,35.89,1.01
37.259,35.9,1.01
37.2691,35.91,1.01
37.2792,35.92,1.01
37.2893,35.93,1.01
37.2994,35.94,1.01
37.3095,35.95,1.01
37.3196,35.96,1.01
37.3297,35.97,1.01
37.3398,35.98,1.01
37.3499,35.99,1.01
37.36,36,1.01
37.3701,36.01,1.01
37.3802,36.02,1.01
37.3903,36.03,1.01
37.4004,36.04,1.01
37.4105,36.05,1.01
37.4206,36.06,1.01
37.4307,36.07,1.01
37.4408,36.08,1.01
37.4509,36.09,1.01
37.461,36.0999,1.01
37.4711,36.1099,1.01
37.4812,36.1199,1.01
37.4913,36.1299,1.01
37.5014,36.1399,1.01
37.5115,36.1499,1.01
37.5216,36.1599,1.01
37.5317,36.1699,1.01
37.5418,36.1799,1.01
37.5519,36.1899,1.01
37.562,36.1999,1.01
37.5721,36.2099,1.01
37.5822,36.2199,1.01
37.5923,36.2299,1.01
37.6024,36.2399,1.01
37.6125,36.2499,1.01
37.6226,36.2599,1.01
37.6327,36.2699,1.01
37.6428,36.2799,1.01
37.6529,36.2899,1.01
37.663,36.2999,1.01
37.6731,36.3099,1.01
37.6832,36.3199,1.01
37.6933,36.3299,1.01
37.7034,36.3399,1.01
37.7135,36.3499,1.01
37.7236,36.3599,1.01
37.7337,36.3699,1.01
37.7438,36.3799,1.01
37.7539,36.3899,1.01
37.764,36.3999,1.01
37.7741,36.4099,1.01
37.7842,36.4199,1.01
37.7943,36.4299,1.01
37.8044,36.4399,1.01
37.8145,36.4499,1.01
37.8246,36.4599,1.01
37.8348,36.4699,1.01
37.8449,36.4799,1.01
37.855,36.4899,1.01
37.8651,36.4999,1.01
37.8752,36.5099,1.01
37.8853,36.5199,1.01
37.8954,36.5299,1.01
37.9055,36.5399,1.01
37.9156,36.5499,1.01
37.9257,36.5599,1.01
37.9358,36.5699,1.01
37.9459,36.5799,1.01
37.956,36.5899,1.01
37.9661,36.5999,1.01
37.9762,36.6099,1.01
37.9863,36.6199,1.01
37.9964,36.6299,1.01
38.0065,36.6399,1.01
38.0166,36.6499,1.01
38.0267,36.6599,1.01
38.0368,36.6699,1.01
38.0469,36.6799,1.01
38.057,36.6898,1.01
38.0671,36.6998,1.01
38.0772,36.7098,1.01
